sku_id,week_start,week_end,final_forecast,actual_units,forecast_error,absolute_error
SKU00750,2025-10-27,2025-11-02,12.0,22.0,10.0,10.0
SKU00753,2025-10-06,2025-10-12,12.0,18.0,6.0,6.0
SKU00757,2025-12-08,2025-12-14,12.0,8.0,-4.0,4.0
SKU00814,2025-12-08,2025-12-14,12.0,9.0,-3.0,3.0
SKU00826,2025-12-15,2025-12-21,12.0,1.0,-11.0,11.0
SKU00847,2025-10-20,2025-10-26,12.0,36.0,24.0,24.0
SKU00871,2025-10-27,2025-11-02,12.0,21.0,9.0,9.0
SKU00936,2025-11-03,2025-11-09,12.0,5.0,-7.0,7.0
SKU00941,2025-12-01,2025-12-07,12.0,7.0,-5.0,5.0
SKU00969,2025-12-01,2025-12-07,12.0,9.0,-3.0,3.0
SKU00985,2025-10-20,2025-10-26,12.0,5.0,-7.0,7.0
SKU00995,2025-09-29,2025-10-05,12.0,5.0,-7.0,7.0
SKU00999,2025-10-20,2025-10-26,12.0,16.0,4.0,4.0
SKU01000,2025-10-06,2025-10-12,12.0,14.0,2.0,2.0
SKU01060,2025-10-06,2025-10-12,12.0,11.0,-1.0,1.0
SKU01060,2025-12-01,2025-12-07,12.0,13.0,1.0,1.0
SKU01060,2025-12-15,2025-12-21,12.0,28.0,16.0,16.0
SKU01062,2025-12-22,2025-12-28,12.0,10.0,-2.0,2.0
SKU01080,2025-10-13,2025-10-19,12.0,14.0,2.0,2.0
SKU01080,2025-12-15,2025-12-21,12.0,15.0,3.0,3.0
SKU01121,2025-10-20,2025-10-26,12.0,12.0,0.0,0.0
SKU01121,2025-12-01,2025-12-07,12.0,17.0,5.0,5.0
SKU01139,2025-11-10,2025-11-16,12.0,4.0,-8.0,8.0
SKU01139,2025-12-15,2025-12-21,12.0,9.0,-3.0,3.0
SKU01141,2025-11-10,2025-11-16,12.0,6.0,-6.0,6.0
SKU01166,2025-10-20,2025-10-26,12.0,35.0,23.0,23.0
SKU01171,2025-10-27,2025-11-02,12.0,16.0,4.0,4.0
SKU01173,2025-10-20,2025-10-26,12.0,9.0,-3.0,3.0
SKU01192,2025-12-08,2025-12-14,12.0,7.0,-5.0,5.0
SKU01197,2025-09-29,2025-10-05,12.0,22.0,10.0,10.0
SKU01219,2025-11-10,2025-11-16,12.0,4.0,-8.0,8.0
SKU01233,2025-12-15,2025-12-21,12.0,9.0,-3.0,3.0
SKU01252,2025-11-03,2025-11-09,12.0,20.0,8.0,8.0
SKU01291,2025-10-13,2025-10-19,12.0,4.0,-8.0,8.0
SKU01291,2025-10-27,2025-11-02,12.0,3.0,-9.0,9.0
SKU01304,2025-11-10,2025-11-16,12.0,34.0,22.0,22.0
SKU01307,2025-10-13,2025-10-19,12.0,8.0,-4.0,4.0
SKU01322,2025-12-01,2025-12-07,12.0,21.0,9.0,9.0
SKU01340,2025-11-17,2025-11-23,12.0,5.0,-7.0,7.0
SKU01344,2025-11-03,2025-11-09,12.0,12.0,0.0,0.0
SKU01344,2025-11-17,2025-11-23,12.0,17.0,5.0,5.0
SKU01353,2025-11-10,2025-11-16,12.0,10.0,-2.0,2.0
SKU01353,2025-12-15,2025-12-21,12.0,14.0,2.0,2.0
SKU01355,2025-10-06,2025-10-12,12.0,3.0,-9.0,9.0
SKU01355,2025-10-20,2025-10-26,12.0,6.0,-6.0,6.0
SKU01364,2025-11-17,2025-11-23,12.0,15.0,3.0,3.0
SKU01368,2025-11-17,2025-11-23,12.0,4.0,-8.0,8.0
SKU01368,2025-12-01,2025-12-07,12.0,8.0,-4.0,4.0
SKU01380,2025-11-10,2025-11-16,12.0,13.0,1.0,1.0
SKU01400,2025-12-22,2025-12-28,12.0,5.0,-7.0,7.0
SKU01408,2025-10-06,2025-10-12,12.0,8.0,-4.0,4.0
SKU01426,2025-10-27,2025-11-02,12.0,4.0,-8.0,8.0
SKU01447,2025-10-20,2025-10-26,12.0,15.0,3.0,3.0
SKU01448,2025-11-17,2025-11-23,12.0,17.0,5.0,5.0
SKU01478,2025-12-08,2025-12-14,12.0,13.0,1.0,1.0
SKU01482,2025-10-13,2025-10-19,12.0,5.0,-7.0,7.0
SKU01497,2025-09-29,2025-10-05,12.0,12.0,0.0,0.0
SKU01522,2025-10-20,2025-10-26,12.0,10.0,-2.0,2.0
SKU01522,2025-11-10,2025-11-16,12.0,21.0,9.0,9.0
SKU01559,2025-10-06,2025-10-12,12.0,6.0,-6.0,6.0
SKU01583,2025-11-03,2025-11-09,12.0,14.0,2.0,2.0
SKU01588,2025-12-22,2025-12-28,12.0,9.0,-3.0,3.0
SKU01594,2025-12-22,2025-12-28,12.0,8.0,-4.0,4.0
SKU01622,2025-12-22,2025-12-28,12.0,19.0,7.0,7.0
SKU01658,2025-10-27,2025-11-02,12.0,9.0,-3.0,3.0
SKU01658,2025-11-10,2025-11-16,12.0,14.0,2.0,2.0
SKU01687,2025-10-06,2025-10-12,12.0,6.0,-6.0,6.0
SKU01687,2025-10-20,2025-10-26,12.0,3.0,-9.0,9.0
SKU01687,2025-11-10,2025-11-16,12.0,15.0,3.0,3.0
SKU01709,2025-12-01,2025-12-07,12.0,5.0,-7.0,7.0
SKU01711,2025-12-22,2025-12-28,12.0,6.0,-6.0,6.0
SKU01749,2025-12-08,2025-12-14,12.0,8.0,-4.0,4.0
SKU01763,2025-12-22,2025-12-28,12.0,24.0,12.0,12.0
SKU01765,2025-11-03,2025-11-09,12.0,18.0,6.0,6.0
SKU01765,2025-11-17,2025-11-23,12.0,16.0,4.0,4.0
SKU01765,2025-11-24,2025-11-30,12.0,9.0,-3.0,3.0
SKU01787,2025-12-01,2025-12-07,12.0,20.0,8.0,8.0
SKU01787,2025-12-22,2025-12-28,12.0,10.0,-2.0,2.0
SKU01789,2025-12-15,2025-12-21,12.0,11.0,-1.0,1.0
SKU01806,2025-09-29,2025-10-05,12.0,12.0,0.0,0.0
SKU01851,2025-10-27,2025-11-02,12.0,7.0,-5.0,5.0
SKU01852,2025-10-27,2025-11-02,12.0,10.0,-2.0,2.0
SKU01910,2025-09-29,2025-10-05,12.0,17.0,5.0,5.0
SKU01910,2025-10-13,2025-10-19,12.0,4.0,-8.0,8.0
SKU01910,2025-12-08,2025-12-14,12.0,27.0,15.0,15.0
SKU01929,2025-11-03,2025-11-09,12.0,3.0,-9.0,9.0
SKU01929,2025-12-22,2025-12-28,12.0,14.0,2.0,2.0
SKU01959,2025-10-06,2025-10-12,12.0,12.0,0.0,0.0
SKU01959,2025-11-10,2025-11-16,12.0,10.0,-2.0,2.0
SKU01959,2025-12-15,2025-12-21,12.0,10.0,-2.0,2.0
SKU01961,2025-12-01,2025-12-07,12.0,30.0,18.0,18.0
SKU01973,2025-09-29,2025-10-05,12.0,7.0,-5.0,5.0
SKU01973,2025-10-06,2025-10-12,12.0,16.0,4.0,4.0
SKU01980,2025-10-13,2025-10-19,12.0,6.0,-6.0,6.0
SKU01985,2025-12-22,2025-12-28,12.0,15.0,3.0,3.0
SKU01991,2025-11-10,2025-11-16,12.0,7.0,-5.0,5.0
SKU02006,2025-12-22,2025-12-28,12.0,22.0,10.0,10.0
SKU02031,2025-10-27,2025-11-02,12.0,17.0,5.0,5.0
SKU02043,2025-10-20,2025-10-26,12.0,12.0,0.0,0.0
SKU02059,2025-10-06,2025-10-12,12.0,4.0,-8.0,8.0
SKU02059,2025-11-24,2025-11-30,12.0,14.0,2.0,2.0
SKU02060,2025-09-29,2025-10-05,12.0,16.0,4.0,4.0
SKU02060,2025-10-13,2025-10-19,12.0,28.0,16.0,16.0
SKU02060,2025-11-24,2025-11-30,12.0,14.0,2.0,2.0
SKU02060,2025-12-22,2025-12-28,12.0,15.0,3.0,3.0
SKU02066,2025-10-20,2025-10-26,12.0,10.0,-2.0,2.0
SKU02102,2025-12-08,2025-12-14,12.0,19.0,7.0,7.0
SKU02102,2025-12-22,2025-12-28,12.0,11.0,-1.0,1.0
SKU02158,2025-12-15,2025-12-21,12.0,10.0,-2.0,2.0
SKU02170,2025-11-17,2025-11-23,12.0,11.0,-1.0,1.0
SKU02181,2025-11-03,2025-11-09,12.0,7.0,-5.0,5.0
SKU02212,2025-10-27,2025-11-02,12.0,1.0,-11.0,11.0
SKU02232,2025-10-13,2025-10-19,12.0,20.0,8.0,8.0
SKU02255,2025-11-03,2025-11-09,12.0,8.0,-4.0,4.0
SKU02255,2025-11-24,2025-11-30,12.0,8.0,-4.0,4.0
SKU02256,2025-10-13,2025-10-19,12.0,8.0,-4.0,4.0
SKU02256,2025-12-15,2025-12-21,12.0,19.0,7.0,7.0
SKU02266,2025-10-27,2025-11-02,12.0,2.0,-10.0,10.0
SKU02285,2025-11-10,2025-11-16,12.0,16.0,4.0,4.0
SKU02291,2025-10-13,2025-10-19,12.0,10.0,-2.0,2.0
SKU02291,2025-11-24,2025-11-30,12.0,5.0,-7.0,7.0
SKU02306,2025-09-29,2025-10-05,12.0,6.0,-6.0,6.0
SKU02306,2025-10-20,2025-10-26,12.0,7.0,-5.0,5.0
SKU02306,2025-11-17,2025-11-23,12.0,10.0,-2.0,2.0
SKU02306,2025-12-22,2025-12-28,12.0,7.0,-5.0,5.0
SKU02331,2025-12-01,2025-12-07,12.0,12.0,0.0,0.0
SKU02366,2025-11-03,2025-11-09,12.0,14.0,2.0,2.0
SKU02366,2025-12-15,2025-12-21,12.0,10.0,-2.0,2.0
SKU02400,2025-12-08,2025-12-14,12.0,20.0,8.0,8.0
SKU02411,2025-12-22,2025-12-28,12.0,18.0,6.0,6.0
SKU02443,2025-10-20,2025-10-26,12.0,5.0,-7.0,7.0
SKU02460,2025-12-15,2025-12-21,12.0,21.0,9.0,9.0
SKU02468,2025-09-29,2025-10-05,12.0,12.0,0.0,0.0
SKU02468,2025-12-22,2025-12-28,12.0,13.0,1.0,1.0
SKU02490,2025-09-29,2025-10-05,12.0,14.0,2.0,2.0
SKU02490,2025-10-06,2025-10-12,12.0,17.0,5.0,5.0
SKU02495,2025-10-13,2025-10-19,12.0,3.0,-9.0,9.0
SKU02499,2025-11-17,2025-11-23,12.0,23.0,11.0,11.0
SKU02499,2025-12-15,2025-12-21,12.0,15.0,3.0,3.0
SKU02547,2025-10-27,2025-11-02,12.0,11.0,-1.0,1.0
SKU02589,2025-12-01,2025-12-07,12.0,11.0,-1.0,1.0
SKU02602,2025-09-29,2025-10-05,12.0,18.0,6.0,6.0
SKU02602,2025-11-10,2025-11-16,12.0,24.0,12.0,12.0
SKU02602,2025-12-15,2025-12-21,12.0,8.0,-4.0,4.0
SKU02607,2025-11-17,2025-11-23,12.0,8.0,-4.0,4.0
SKU02643,2025-10-20,2025-10-26,12.0,7.0,-5.0,5.0
SKU02646,2025-09-29,2025-10-05,12.0,12.0,0.0,0.0
SKU02646,2025-12-22,2025-12-28,12.0,16.0,4.0,4.0
SKU02653,2025-10-13,2025-10-19,12.0,15.0,3.0,3.0
SKU02653,2025-10-27,2025-11-02,12.0,12.0,0.0,0.0
SKU02667,2025-10-20,2025-10-26,12.0,18.0,6.0,6.0
SKU02721,2025-10-13,2025-10-19,12.0,12.0,0.0,0.0
SKU02749,2025-10-13,2025-10-19,12.0,6.0,-6.0,6.0
SKU02749,2025-10-20,2025-10-26,12.0,11.0,-1.0,1.0
SKU02749,2025-12-15,2025-12-21,12.0,10.0,-2.0,2.0
SKU02749,2025-12-22,2025-12-28,12.0,13.0,1.0,1.0
SKU02750,2025-10-27,2025-11-02,12.0,15.0,3.0,3.0
SKU02760,2025-12-22,2025-12-28,12.0,14.0,2.0,2.0
SKU02762,2025-10-13,2025-10-19,12.0,6.0,-6.0,6.0
SKU02762,2025-11-24,2025-11-30,12.0,9.0,-3.0,3.0
SKU02784,2025-09-29,2025-10-05,12.0,6.0,-6.0,6.0
SKU02814,2025-11-24,2025-11-30,12.0,22.0,10.0,10.0
SKU02897,2025-11-03,2025-11-09,12.0,3.0,-9.0,9.0
SKU02897,2025-12-22,2025-12-28,12.0,5.0,-7.0,7.0
SKU02914,2025-10-20,2025-10-26,12.0,16.0,4.0,4.0
SKU02928,2025-10-06,2025-10-12,12.0,17.0,5.0,5.0
SKU02958,2025-11-03,2025-11-09,12.0,10.0,-2.0,2.0
SKU02985,2025-11-10,2025-11-16,12.0,3.0,-9.0,9.0
SKU02993,2025-11-10,2025-11-16,12.0,33.0,21.0,21.0
SKU03008,2025-11-17,2025-11-23,12.0,8.0,-4.0,4.0
SKU03047,2025-09-29,2025-10-05,12.0,9.0,-3.0,3.0
SKU03141,2025-09-29,2025-10-05,12.0,2.0,-10.0,10.0
SKU03141,2025-10-27,2025-11-02,12.0,2.0,-10.0,10.0
SKU03145,2025-11-24,2025-11-30,12.0,23.0,11.0,11.0
SKU03145,2025-12-15,2025-12-21,12.0,17.0,5.0,5.0
SKU03151,2025-11-03,2025-11-09,12.0,7.0,-5.0,5.0
SKU03157,2025-12-01,2025-12-07,12.0,0.0,-12.0,12.0
SKU03176,2025-11-24,2025-11-30,12.0,16.0,4.0,4.0
SKU03191,2025-11-10,2025-11-16,12.0,17.0,5.0,5.0
SKU03195,2025-11-24,2025-11-30,12.0,34.0,22.0,22.0
SKU03222,2025-11-24,2025-11-30,12.0,3.0,-9.0,9.0
SKU03230,2025-12-08,2025-12-14,12.0,7.0,-5.0,5.0
SKU03289,2025-11-17,2025-11-23,12.0,23.0,11.0,11.0
SKU03293,2025-11-17,2025-11-23,12.0,12.0,0.0,0.0
SKU03293,2025-12-22,2025-12-28,12.0,14.0,2.0,2.0
SKU03336,2025-10-13,2025-10-19,12.0,6.0,-6.0,6.0
SKU03345,2025-12-15,2025-12-21,12.0,15.0,3.0,3.0
SKU03382,2025-10-27,2025-11-02,12.0,3.0,-9.0,9.0
SKU03382,2025-11-17,2025-11-23,12.0,9.0,-3.0,3.0
SKU03431,2025-11-10,2025-11-16,12.0,5.0,-7.0,7.0
SKU03509,2025-10-13,2025-10-19,12.0,19.0,7.0,7.0
SKU03510,2025-10-27,2025-11-02,12.0,25.0,13.0,13.0
SKU03554,2025-11-10,2025-11-16,12.0,1.0,-11.0,11.0
SKU03565,2025-12-01,2025-12-07,12.0,11.0,-1.0,1.0
SKU03626,2025-11-03,2025-11-09,12.0,31.0,19.0,19.0
SKU03644,2025-12-22,2025-12-28,12.0,8.0,-4.0,4.0
SKU03704,2025-10-27,2025-11-02,12.0,24.0,12.0,12.0
SKU03708,2025-10-06,2025-10-12,12.0,24.0,12.0,12.0
SKU03708,2025-11-24,2025-11-30,12.0,16.0,4.0,4.0
SKU03722,2025-09-29,2025-10-05,12.0,20.0,8.0,8.0
SKU03722,2025-10-27,2025-11-02,12.0,15.0,3.0,3.0
SKU03742,2025-10-06,2025-10-12,12.0,11.0,-1.0,1.0
SKU03742,2025-10-20,2025-10-26,12.0,12.0,0.0,0.0
SKU03751,2025-11-03,2025-11-09,12.0,11.0,-1.0,1.0
SKU03790,2025-12-15,2025-12-21,12.0,22.0,10.0,10.0
SKU03790,2025-12-22,2025-12-28,12.0,21.0,9.0,9.0
SKU03806,2025-10-20,2025-10-26,12.0,6.0,-6.0,6.0
SKU03858,2025-10-13,2025-10-19,12.0,8.0,-4.0,4.0
SKU03926,2025-09-29,2025-10-05,12.0,7.0,-5.0,5.0
SKU03946,2025-10-06,2025-10-12,12.0,5.0,-7.0,7.0
SKU03946,2025-10-27,2025-11-02,12.0,12.0,0.0,0.0
SKU03957,2025-10-06,2025-10-12,12.0,4.0,-8.0,8.0
SKU03973,2025-12-08,2025-12-14,12.0,15.0,3.0,3.0
SKU04047,2025-11-10,2025-11-16,12.0,11.0,-1.0,1.0
SKU04047,2025-12-22,2025-12-28,12.0,14.0,2.0,2.0
SKU04059,2025-11-17,2025-11-23,12.0,10.0,-2.0,2.0
SKU04059,2025-12-15,2025-12-21,12.0,21.0,9.0,9.0
SKU04059,2025-12-22,2025-12-28,12.0,5.0,-7.0,7.0
SKU04100,2025-10-20,2025-10-26,12.0,5.0,-7.0,7.0
SKU04100,2025-12-08,2025-12-14,12.0,12.0,0.0,0.0
SKU04112,2025-09-29,2025-10-05,12.0,9.0,-3.0,3.0
SKU04115,2025-10-13,2025-10-19,12.0,9.0,-3.0,3.0
SKU04167,2025-10-27,2025-11-02,12.0,17.0,5.0,5.0
SKU04182,2025-12-15,2025-12-21,12.0,17.0,5.0,5.0
SKU04183,2025-10-27,2025-11-02,12.0,1.0,-11.0,11.0
SKU04224,2025-12-15,2025-12-21,12.0,2.0,-10.0,10.0
SKU04232,2025-10-20,2025-10-26,12.0,17.0,5.0,5.0
SKU04232,2025-11-10,2025-11-16,12.0,14.0,2.0,2.0
SKU04248,2025-10-13,2025-10-19,12.0,8.0,-4.0,4.0
SKU04248,2025-12-15,2025-12-21,12.0,12.0,0.0,0.0
SKU04257,2025-10-27,2025-11-02,12.0,6.0,-6.0,6.0
SKU04269,2025-12-01,2025-12-07,12.0,17.0,5.0,5.0
SKU04269,2025-12-22,2025-12-28,12.0,17.0,5.0,5.0
SKU04278,2025-11-10,2025-11-16,12.0,12.0,0.0,0.0
SKU04278,2025-12-01,2025-12-07,12.0,19.0,7.0,7.0
SKU04312,2025-09-29,2025-10-05,12.0,9.0,-3.0,3.0
SKU04312,2025-11-17,2025-11-23,12.0,9.0,-3.0,3.0
SKU04312,2025-12-08,2025-12-14,12.0,19.0,7.0,7.0
SKU04316,2025-10-20,2025-10-26,12.0,8.0,-4.0,4.0
SKU04337,2025-11-17,2025-11-23,12.0,6.0,-6.0,6.0
SKU04367,2025-09-29,2025-10-05,12.0,11.0,-1.0,1.0
SKU04393,2025-12-01,2025-12-07,12.0,9.0,-3.0,3.0
SKU04407,2025-11-10,2025-11-16,12.0,18.0,6.0,6.0
SKU04426,2025-11-03,2025-11-09,12.0,8.0,-4.0,4.0
SKU04444,2025-12-22,2025-12-28,12.0,14.0,2.0,2.0
SKU04460,2025-10-27,2025-11-02,12.0,15.0,3.0,3.0
SKU04460,2025-11-10,2025-11-16,12.0,18.0,6.0,6.0
SKU04529,2025-10-20,2025-10-26,12.0,8.0,-4.0,4.0
SKU04534,2025-10-06,2025-10-12,12.0,7.0,-5.0,5.0
SKU04534,2025-12-01,2025-12-07,12.0,12.0,0.0,0.0
SKU04545,2025-10-20,2025-10-26,12.0,9.0,-3.0,3.0
SKU04545,2025-12-22,2025-12-28,12.0,13.0,1.0,1.0
SKU04576,2025-12-08,2025-12-14,12.0,13.0,1.0,1.0
SKU04590,2025-12-15,2025-12-21,12.0,17.0,5.0,5.0
SKU04594,2025-11-03,2025-11-09,12.0,5.0,-7.0,7.0
SKU04606,2025-12-01,2025-12-07,12.0,9.0,-3.0,3.0
SKU04619,2025-10-27,2025-11-02,12.0,8.0,-4.0,4.0
SKU04619,2025-11-03,2025-11-09,12.0,14.0,2.0,2.0
SKU04624,2025-11-03,2025-11-09,12.0,8.0,-4.0,4.0
SKU04631,2025-11-17,2025-11-23,12.0,4.0,-8.0,8.0
SKU04658,2025-10-06,2025-10-12,12.0,7.0,-5.0,5.0
SKU04696,2025-10-06,2025-10-12,12.0,4.0,-8.0,8.0
SKU04696,2025-12-22,2025-12-28,12.0,6.0,-6.0,6.0
SKU04714,2025-11-10,2025-11-16,12.0,18.0,6.0,6.0
SKU04730,2025-10-27,2025-11-02,12.0,12.0,0.0,0.0
SKU04744,2025-09-29,2025-10-05,12.0,19.0,7.0,7.0
SKU04780,2025-10-06,2025-10-12,12.0,8.0,-4.0,4.0
SKU04780,2025-12-08,2025-12-14,12.0,12.0,0.0,0.0
SKU04793,2025-12-22,2025-12-28,12.0,7.0,-5.0,5.0
SKU04799,2025-11-24,2025-11-30,12.0,8.0,-4.0,4.0
SKU04827,2025-10-20,2025-10-26,12.0,9.0,-3.0,3.0
SKU04827,2025-10-27,2025-11-02,12.0,17.0,5.0,5.0
SKU04834,2025-10-20,2025-10-26,12.0,19.0,7.0,7.0
SKU04834,2025-11-24,2025-11-30,12.0,12.0,0.0,0.0
SKU04860,2025-09-29,2025-10-05,12.0,14.0,2.0,2.0
SKU04871,2025-09-29,2025-10-05,12.0,12.0,0.0,0.0
SKU04871,2025-11-24,2025-11-30,12.0,23.0,11.0,11.0
SKU04875,2025-10-27,2025-11-02,12.0,9.0,-3.0,3.0
SKU04921,2025-09-29,2025-10-05,12.0,7.0,-5.0,5.0
SKU04921,2025-11-24,2025-11-30,12.0,8.0,-4.0,4.0
SKU02858,2025-11-10,2025-11-16,447.0,430.0,-17.0,17.0
SKU00861,2025-12-22,2025-12-28,65.0,55.0,-10.0,10.0
SKU02693,2025-12-01,2025-12-07,46.0,44.0,-2.0,2.0
SKU00119,2025-10-06,2025-10-12,18.0,20.0,2.0,2.0
SKU00119,2025-11-10,2025-11-16,18.0,26.0,8.0,8.0
SKU00551,2025-12-22,2025-12-28,18.0,6.0,-12.0,12.0
SKU00835,2025-12-15,2025-12-21,18.0,11.0,-7.0,7.0
SKU00835,2025-12-22,2025-12-28,18.0,21.0,3.0,3.0
SKU01271,2025-10-13,2025-10-19,18.0,20.0,2.0,2.0
SKU01411,2025-10-06,2025-10-12,18.0,9.0,-9.0,9.0
SKU01411,2025-11-03,2025-11-09,18.0,17.0,-1.0,1.0
SKU01529,2025-12-15,2025-12-21,18.0,18.0,0.0,0.0
SKU02198,2025-11-24,2025-11-30,18.0,34.0,16.0,16.0
SKU03299,2025-12-15,2025-12-21,18.0,18.0,0.0,0.0
SKU02141,2025-11-03,2025-11-09,562.0,661.0,99.0,99.0
SKU00116,2025-09-29,2025-10-05,27.0,13.0,-14.0,14.0
SKU00831,2025-11-03,2025-11-09,27.0,13.0,-14.0,14.0
SKU03154,2025-11-17,2025-11-23,27.0,30.0,3.0,3.0
SKU03154,2025-12-22,2025-12-28,27.0,39.0,12.0,12.0
SKU04649,2025-10-20,2025-10-26,27.0,8.0,-19.0,19.0
SKU04830,2025-11-10,2025-11-16,27.0,38.0,11.0,11.0
SKU02416,2025-10-27,2025-11-02,35.0,17.0,-18.0,18.0
SKU04103,2025-12-15,2025-12-21,43.0,20.0,-23.0,23.0
SKU00011,2025-10-27,2025-11-02,16.0,12.0,-4.0,4.0
SKU01143,2025-11-17,2025-11-23,16.0,15.0,-1.0,1.0
SKU01143,2025-12-15,2025-12-21,16.0,21.0,5.0,5.0
SKU02348,2025-11-03,2025-11-09,16.0,18.0,2.0,2.0
SKU02634,2025-11-03,2025-11-09,16.0,7.0,-9.0,9.0
SKU03128,2025-12-01,2025-12-07,16.0,11.0,-5.0,5.0
SKU03533,2025-10-27,2025-11-02,16.0,11.0,-5.0,5.0
SKU04324,2025-12-22,2025-12-28,16.0,15.0,-1.0,1.0
SKU04345,2025-10-27,2025-11-02,16.0,31.0,15.0,15.0
SKU04345,2025-12-15,2025-12-21,16.0,25.0,9.0,9.0
SKU04550,2025-10-20,2025-10-26,16.0,15.0,-1.0,1.0
SKU00376,2025-12-08,2025-12-14,204.0,156.0,-48.0,48.0
SKU01363,2025-10-20,2025-10-26,51.0,62.0,11.0,11.0
SKU00062,2025-09-29,2025-10-05,118.0,130.0,12.0,12.0
SKU00062,2025-10-13,2025-10-19,118.0,129.0,11.0,11.0
SKU00079,2025-10-20,2025-10-26,370.0,298.0,-72.0,72.0
SKU03030,2025-11-24,2025-11-30,150.0,147.0,-3.0,3.0
SKU00027,2025-11-24,2025-11-30,17.0,28.0,11.0,11.0
SKU00360,2025-12-22,2025-12-28,17.0,17.0,0.0,0.0
SKU01892,2025-12-01,2025-12-07,17.0,21.0,4.0,4.0
SKU02077,2025-11-17,2025-11-23,17.0,24.0,7.0,7.0
SKU03153,2025-11-03,2025-11-09,17.0,18.0,1.0,1.0
SKU03153,2025-12-08,2025-12-14,17.0,14.0,-3.0,3.0
SKU03406,2025-10-20,2025-10-26,17.0,1.0,-16.0,16.0
SKU03913,2025-11-24,2025-11-30,17.0,23.0,6.0,6.0
SKU04497,2025-10-13,2025-10-19,17.0,2.0,-15.0,15.0
SKU04497,2025-11-17,2025-11-23,17.0,18.0,1.0,1.0
SKU03133,2025-12-22,2025-12-28,99.0,59.0,-40.0,40.0
SKU00376,2025-12-22,2025-12-28,203.0,111.0,-92.0,92.0
SKU00294,2025-12-08,2025-12-14,32.0,19.0,-13.0,13.0
SKU02328,2025-11-24,2025-11-30,24.0,12.0,-12.0,12.0
SKU03201,2025-12-22,2025-12-28,40.0,17.0,-23.0,23.0
SKU03271,2025-11-17,2025-11-23,24.0,23.0,-1.0,1.0
SKU03309,2025-12-01,2025-12-07,32.0,27.0,-5.0,5.0
SKU04571,2025-12-08,2025-12-14,479.0,593.0,114.0,114.0
SKU04350,2025-10-20,2025-10-26,162.0,169.0,7.0,7.0
SKU01190,2025-12-15,2025-12-21,45.0,34.0,-11.0,11.0
SKU00628,2025-09-29,2025-10-05,111.0,91.0,-20.0,20.0
SKU01823,2025-12-01,2025-12-07,37.0,60.0,23.0,23.0
SKU04162,2025-12-22,2025-12-28,66.0,76.0,10.0,10.0
SKU03769,2025-09-29,2025-10-05,29.0,58.0,29.0,29.0
SKU00591,2025-12-22,2025-12-28,50.0,32.0,-18.0,18.0
SKU00016,2025-11-24,2025-11-30,71.0,53.0,-18.0,18.0
SKU02088,2025-12-22,2025-12-28,113.0,77.0,-36.0,36.0
SKU00018,2025-11-17,2025-11-23,21.0,14.0,-7.0,7.0
SKU00018,2025-12-15,2025-12-21,21.0,14.0,-7.0,7.0
SKU00068,2025-11-10,2025-11-16,21.0,15.0,-6.0,6.0
SKU03262,2025-12-22,2025-12-28,21.0,9.0,-12.0,12.0
SKU03426,2025-10-27,2025-11-02,21.0,22.0,1.0,1.0
SKU03516,2025-12-08,2025-12-14,21.0,11.0,-10.0,10.0
SKU03920,2025-11-17,2025-11-23,21.0,18.0,-3.0,3.0
SKU04408,2025-10-27,2025-11-02,42.0,48.0,6.0,6.0
SKU04424,2025-10-06,2025-10-12,21.0,30.0,9.0,9.0
SKU04157,2025-10-20,2025-10-26,152.0,140.0,-12.0,12.0
SKU00278,2025-11-24,2025-11-30,68.0,42.0,-26.0,26.0
SKU02416,2025-12-15,2025-12-21,34.0,29.0,-5.0,5.0
SKU04275,2025-12-22,2025-12-28,73.0,65.0,-8.0,8.0
SKU02858,2025-11-24,2025-11-30,430.0,456.0,26.0,26.0
SKU02141,2025-10-27,2025-11-02,542.0,546.0,4.0,4.0
SKU02141,2025-10-06,2025-10-12,541.0,579.0,38.0,38.0
SKU00831,2025-11-24,2025-11-30,26.0,27.0,1.0,1.0
SKU01388,2025-10-27,2025-11-02,26.0,17.0,-9.0,9.0
SKU01544,2025-09-29,2025-10-05,26.0,21.0,-5.0,5.0
SKU04649,2025-12-01,2025-12-07,26.0,24.0,-2.0,2.0
SKU04571,2025-12-01,2025-12-07,467.0,531.0,64.0,64.0
SKU00016,2025-12-15,2025-12-21,70.0,74.0,4.0,4.0
SKU01775,2025-11-10,2025-11-16,547.0,546.0,-1.0,1.0
SKU02412,2025-11-17,2025-11-23,44.0,56.0,12.0,12.0
SKU00938,2025-12-08,2025-12-14,31.0,17.0,-14.0,14.0
SKU03309,2025-11-17,2025-11-23,31.0,34.0,3.0,3.0
SKU03309,2025-12-22,2025-12-28,31.0,26.0,-5.0,5.0
SKU04339,2025-09-29,2025-10-05,31.0,44.0,13.0,13.0
SKU01775,2025-12-08,2025-12-14,545.0,535.0,-10.0,10.0
SKU04432,2025-11-24,2025-11-30,80.0,54.0,-26.0,26.0
SKU04103,2025-12-08,2025-12-14,41.0,30.0,-11.0,11.0
SKU02088,2025-11-10,2025-11-16,110.0,88.0,-22.0,22.0
SKU00349,2025-11-24,2025-11-30,23.0,7.0,-16.0,16.0
SKU00839,2025-12-08,2025-12-14,23.0,14.0,-9.0,9.0
SKU02830,2025-11-10,2025-11-16,23.0,23.0,0.0,0.0
