sku_id,forecast_demand,actual_units,stock_on_hand,stockout_risk,overstock_risk,demand_risk,inventory_risk_score,inventory_coverage_weeks,risk_level,primary_risk_driver,business_priority,sku_name,category,inventory_gap,recommended_replenishment_units,excess_inventory_units,inventory_status,recommended_action,business_recommendation,unit_price,unit_cost,sales_value_at_risk,capital_locked_in_overstock,forecast_error,absolute_error
SKU00693,241.0,260.0,76.0,0.0,100.0,7.69,22.31,0.32,Low,Overstock,Low,CityFresh Storage & Containers Pack of 12,Home & Kitchen,-165.0,165.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1047.53,722.42,172842.45,0.0,19.0,19.0
SKU00719,167.0,171.0,37.0,0.0,100.0,7.69,22.31,0.22,Low,Overstock,Low,SoftTouch Pest Control 1kg,Home Care,-130.0,130.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,238.41,187.57,30993.3,0.0,4.0,4.0
SKU00770,272.0,328.0,53.0,0.0,100.0,7.69,22.31,0.19,Low,Overstock,Low,PurePlus OTC Medicine Family Pack,Health & Wellness,-219.0,219.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,994.68,790.31,217834.92,0.0,56.0,56.0
SKU00802,304.0,316.0,39.0,0.0,100.0,7.69,22.31,0.13,Low,Overstock,Low,GreenValley Eggs Large,Dairy & Bakery,-265.0,265.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,196.6,126.78,52099.0,0.0,12.0,12.0
SKU00813,323.0,298.0,60.0,0.0,100.0,7.69,22.31,0.19,Low,Overstock,Low,DailyBest Home Decor 500g,Home & Kitchen,-263.0,263.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1860.66,1162.43,489353.58,0.0,-25.0,25.0
SKU00872,199.0,260.0,47.0,0.0,100.0,7.69,22.31,0.24,Low,Overstock,Low,GreenValley Pulses & Lentils Family Pack,Grocery,-152.0,152.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,215.12,127.74,32698.24,0.0,61.0,61.0
SKU00902,218.0,275.0,244.0,0.0,100.0,7.69,22.31,1.12,Low,Overstock,Low,SmartBuy Skin Care 1L,Personal Care,26.0,0.0,26.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,535.55,416.08,0.0,10818.08,57.0,57.0
SKU00918,226.0,258.0,95.0,0.0,100.0,7.69,22.31,0.42,Low,Overstock,Low,CleanWave Vitamins & Supplements 2kg,Health & Wellness,-131.0,131.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1559.59,1225.01,204306.29,0.0,32.0,32.0
SKU00937,277.0,263.0,143.0,0.0,100.0,7.69,22.31,0.52,Low,Overstock,Low,EverydayPlus Women's Wear Large,Apparel & Footwear,-134.0,134.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,767.81,551.35,102886.54,0.0,-14.0,14.0
SKU00990,261.0,239.0,108.0,0.0,100.0,7.69,22.31,0.41,Low,Overstock,Low,FamilyChoice Frozen Meat Family Pack,Frozen Foods,-153.0,153.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,485.43,383.25,74270.79,0.0,-22.0,22.0
SKU00993,219.0,269.0,64.0,0.0,100.0,7.69,22.31,0.29,Low,Overstock,Low,BasicNeeds Writing Instruments 500g,Stationery & Office,-155.0,155.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,230.79,140.43,35772.45,0.0,50.0,50.0
SKU01007,258.0,249.0,61.0,0.0,100.0,7.69,22.31,0.24,Low,Overstock,Low,CrispKing Soft Drinks 1L,Beverages,-197.0,197.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,107.05,72.15,21088.85,0.0,-9.0,9.0
SKU01053,156.0,98.0,144.0,0.0,100.0,7.69,22.31,0.92,Low,Overstock,Low,PrimeCare Notebooks Small,Stationery & Office,-12.0,12.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,52.87,29.99,634.44,0.0,-58.0,58.0
SKU01059,251.0,241.0,108.0,0.0,100.0,7.69,22.31,0.43,Low,Overstock,Low,MetroBrand Cheese 1kg,Dairy & Bakery,-143.0,143.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,176.99,112.96,25309.57,0.0,-10.0,10.0
SKU01106,181.0,187.0,71.0,0.0,100.0,7.69,22.31,0.39,Low,Overstock,Low,HealthFirst Soft Drinks Pack of 12,Beverages,-110.0,110.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,115.88,66.3,12746.8,0.0,6.0,6.0
SKU01135,171.0,134.0,176.0,0.0,100.0,7.69,22.31,1.03,Low,Overstock,Low,NutriPlus Oral Care 250ml,Personal Care,5.0,0.0,5.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,184.19,134.23,0.0,671.15,-37.0,37.0
SKU01157,155.0,141.0,193.0,0.0,100.0,7.69,22.31,1.25,Low,Overstock,Low,HomeStyle Eggs 1L,Dairy & Bakery,38.0,0.0,38.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,228.88,141.99,0.0,5395.62,-14.0,14.0
SKU01162,206.0,180.0,132.0,0.0,100.0,7.69,22.31,0.64,Low,Overstock,Low,CrispKing Hair Care Family Pack,Personal Care,-74.0,74.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,154.8,85.18,11455.2,0.0,-26.0,26.0
SKU01172,180.0,139.0,117.0,0.0,100.0,7.69,22.31,0.65,Low,Overstock,Low,PrimeCare Yogurt 250ml,Dairy & Bakery,-63.0,63.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,302.18,206.83,19037.34,0.0,-41.0,41.0
SKU01194,317.0,298.0,249.0,0.0,100.0,7.69,22.31,0.79,Low,Overstock,Low,FamilyChoice Ice Cream Pack of 12,Frozen Foods,-68.0,68.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,620.84,449.48,42217.12,0.0,-19.0,19.0
SKU01203,172.0,185.0,49.0,0.0,100.0,7.69,22.31,0.28,Low,Overstock,Low,EliteHome Laundry Pack of 12,Home Care,-123.0,123.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,505.24,320.79,62144.52,0.0,13.0,13.0
SKU01237,211.0,196.0,212.0,0.0,100.0,7.69,22.31,1.0,Low,Overstock,Low,ValueChoice Frozen Meat Pack of 6,Frozen Foods,1.0,0.0,1.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,974.68,696.97,0.0,696.97,-15.0,15.0
SKU01302,151.0,217.0,113.0,0.0,100.0,7.69,22.31,0.75,Low,Overstock,Low,FamilyChoice Spices & Seasoning 500g,Grocery,-38.0,38.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,251.67,147.39,9563.46,0.0,66.0,66.0
SKU01397,188.0,133.0,54.0,0.0,100.0,7.69,22.31,0.29,Low,Overstock,Low,CityFresh Small Appliances Pack of 12,Electronics & Accessories,-134.0,134.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,4181.58,2480.4,560331.72,0.0,-55.0,55.0
SKU01419,271.0,242.0,94.0,0.0,100.0,7.69,22.31,0.35,Low,Overstock,Low,MetroBrand Cookware 2L,Home & Kitchen,-177.0,177.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,699.31,504.77,123777.87,0.0,-29.0,29.0
SKU01453,176.0,233.0,31.0,0.0,100.0,7.69,22.31,0.18,Low,Overstock,Low,HealthFirst Women's Wear 500g,Apparel & Footwear,-145.0,145.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1258.86,1004.68,182534.7,0.0,57.0,57.0
SKU01486,288.0,318.0,143.0,0.0,100.0,7.69,22.31,0.5,Low,Overstock,Low,CrispKing Frozen Vegetables Large,Frozen Foods,-145.0,145.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,571.01,435.99,82796.45,0.0,30.0,30.0
SKU01487,257.0,260.0,76.0,0.0,100.0,7.69,22.31,0.3,Low,Overstock,Low,CleanWave Soft Drinks Small,Beverages,-181.0,181.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,63.13,36.01,11426.53,0.0,3.0,3.0
SKU01491,243.0,278.0,137.0,0.0,100.0,7.69,22.31,0.56,Low,Overstock,Low,MetroBrand Mobile Accessories Family Pack,Electronics & Accessories,-106.0,106.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,848.79,642.5,89971.74,0.0,35.0,35.0
SKU01531,188.0,183.0,87.0,0.0,100.0,7.69,22.31,0.46,Low,Overstock,Low,FreshFarm Notebooks 1L,Stationery & Office,-101.0,101.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,230.82,172.62,23312.82,0.0,-5.0,5.0
SKU01667,221.0,204.0,243.0,0.0,100.0,7.69,22.31,1.1,Low,Overstock,Low,EliteHome Candy Medium,Snacks & Confectionery,22.0,0.0,22.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,161.47,122.44,0.0,2693.68,-17.0,17.0
SKU01689,154.0,136.0,166.0,0.0,100.0,7.69,22.31,1.08,Low,Overstock,Low,GoldenHarvest Chips & Crisps 100g,Snacks & Confectionery,12.0,0.0,12.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,170.77,116.35,0.0,1396.2,-18.0,18.0
SKU01693,166.0,217.0,174.0,0.0,100.0,7.69,22.31,1.05,Low,Overstock,Low,SparkleClean Women's Wear 100g,Apparel & Footwear,8.0,0.0,8.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,1483.29,908.43,0.0,7267.44,51.0,51.0
SKU01783,206.0,206.0,28.0,0.0,100.0,7.69,22.31,0.14,Low,Overstock,Low,DailyBest Cookware 100g,Home & Kitchen,-178.0,178.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,396.76,280.02,70623.28,0.0,0.0,0.0
SKU01793,175.0,118.0,171.0,0.0,100.0,7.69,22.31,0.98,Low,Overstock,Low,SoftTouch Storage & Containers 1kg,Home & Kitchen,-4.0,4.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,2230.84,1313.05,8923.36,0.0,-57.0,57.0
SKU01835,255.0,285.0,178.0,0.0,100.0,7.69,22.31,0.7,Low,Overstock,Low,PureLife OTC Medicine Large,Health & Wellness,-77.0,77.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1074.02,674.0,82699.54,0.0,30.0,30.0
SKU01875,168.0,117.0,86.0,0.0,100.0,7.69,22.31,0.51,Low,Overstock,Low,SmartBuy Rice & Grains Small,Grocery,-82.0,82.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,290.33,181.81,23807.06,0.0,-51.0,51.0
SKU01916,200.0,215.0,81.0,0.0,100.0,7.69,22.31,0.4,Low,Overstock,Low,GreenValley Frozen Meat 500g,Frozen Foods,-119.0,119.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,572.96,391.3,68182.24,0.0,15.0,15.0
SKU01955,186.0,162.0,77.0,0.0,100.0,7.69,22.31,0.41,Low,Overstock,Low,PurePlus Cookware 1kg,Home & Kitchen,-109.0,109.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,375.68,229.41,40949.12,0.0,-24.0,24.0
SKU01972,215.0,261.0,183.0,0.0,100.0,7.69,22.31,0.85,Low,Overstock,Low,QuickBite Office Supplies 2kg,Stationery & Office,-32.0,32.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,81.24,48.03,2599.68,0.0,46.0,46.0
SKU01990,266.0,291.0,44.0,0.0,100.0,7.69,22.31,0.17,Low,Overstock,Low,UrbanBite Hair Care Small,Personal Care,-222.0,222.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,161.94,114.87,35950.68,0.0,25.0,25.0
SKU01992,184.0,214.0,75.0,0.0,100.0,7.69,22.31,0.41,Low,Overstock,Low,SmartBuy Home Decor Pack of 6,Home & Kitchen,-109.0,109.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,394.66,299.21,43017.94,0.0,30.0,30.0
SKU02220,181.0,195.0,22.0,0.0,100.0,7.69,22.31,0.12,Low,Overstock,Low,HomeStyle Chips & Crisps 1kg,Snacks & Confectionery,-159.0,159.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,146.7,98.37,23325.3,0.0,14.0,14.0
SKU02259,203.0,221.0,148.0,0.0,100.0,7.69,22.31,0.73,Low,Overstock,Low,FreshFarm Surface Cleaners 250ml,Home Care,-55.0,55.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,246.16,148.77,13538.8,0.0,18.0,18.0
SKU02390,212.0,162.0,103.0,0.0,100.0,7.69,22.31,0.49,Low,Overstock,Low,NovaFresh Air Fresheners 250g,Home Care,-109.0,109.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,271.6,178.07,29604.4,0.0,-50.0,50.0
SKU02529,276.0,310.0,66.0,0.0,100.0,7.69,22.31,0.24,Low,Overstock,Low,EliteHome Frozen Meat 2L,Frozen Foods,-210.0,210.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,577.42,437.74,121258.2,0.0,34.0,34.0
SKU02530,199.0,234.0,188.0,0.0,100.0,7.69,22.31,0.94,Low,Overstock,Low,SparkleClean Hair Care Pack of 12,Personal Care,-11.0,11.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,506.86,330.99,5575.46,0.0,35.0,35.0
SKU02565,231.0,223.0,183.0,0.0,100.0,7.69,22.31,0.79,Low,Overstock,Low,PrimeCare Frozen Vegetables 100g,Frozen Foods,-48.0,48.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,258.39,151.52,12402.72,0.0,-8.0,8.0
SKU02601,249.0,183.0,226.0,0.0,100.0,7.69,22.31,0.91,Low,Overstock,Low,QuickBite Namkeen Medium,Snacks & Confectionery,-23.0,23.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,34.52,19.67,793.96,0.0,-66.0,66.0
SKU02624,384.0,421.0,125.0,0.0,100.0,7.69,22.31,0.33,Low,Overstock,Low,FreshFarm Small Appliances 100g,Electronics & Accessories,-259.0,259.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,3182.64,2182.78,824303.76,0.0,37.0,37.0
SKU02642,424.0,465.0,98.0,0.0,100.0,7.69,22.31,0.23,Low,Overstock,Low,TrueTaste Tea 250g,Beverages,-326.0,326.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,191.59,134.4,62458.34,0.0,41.0,41.0
SKU02649,249.0,265.0,26.0,0.0,100.0,7.69,22.31,0.1,Low,Overstock,Low,ValueChoice Batteries Large,Electronics & Accessories,-223.0,223.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1521.83,988.46,339368.09,0.0,16.0,16.0
SKU02709,243.0,211.0,75.0,0.0,100.0,7.69,22.31,0.31,Low,Overstock,Low,SmartBuy Mobile Accessories Pack of 12,Electronics & Accessories,-168.0,168.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,890.88,538.12,149667.84,0.0,-32.0,32.0
SKU02717,255.0,249.0,46.0,0.0,100.0,7.69,22.31,0.18,Low,Overstock,Low,EliteHome Eggs 1L,Dairy & Bakery,-209.0,209.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,188.3,150.46,39354.7,0.0,-6.0,6.0
SKU02734,290.0,296.0,103.0,0.0,100.0,7.69,22.31,0.36,Low,Overstock,Low,SmartBuy Pulses & Lentils 250g,Grocery,-187.0,187.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,202.18,150.58,37807.66,0.0,6.0,6.0
SKU02817,204.0,242.0,33.0,0.0,100.0,7.69,22.31,0.16,Low,Overstock,Low,HealthFirst Biscuits & Cookies Family Pack,Snacks & Confectionery,-171.0,171.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,142.98,97.94,24449.58,0.0,38.0,38.0
SKU02836,204.0,195.0,70.0,0.0,100.0,7.69,22.31,0.34,Low,Overstock,Low,PremiumSelect Vitamins & Supplements 500g,Health & Wellness,-134.0,134.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1144.77,894.75,153399.18,0.0,-9.0,9.0
SKU02881,205.0,235.0,183.0,0.0,100.0,7.69,22.31,0.89,Low,Overstock,Low,NovaFresh Mobile Accessories 500g,Electronics & Accessories,-22.0,22.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1773.86,1095.87,39024.92,0.0,30.0,30.0
SKU02957,177.0,210.0,139.0,0.0,100.0,7.69,22.31,0.79,Low,Overstock,Low,SmartBuy Storage & Containers 1L,Home & Kitchen,-38.0,38.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1043.91,769.98,39668.58,0.0,33.0,33.0
SKU02987,342.0,263.0,25.0,0.0,100.0,7.69,22.31,0.07,Low,Overstock,Low,NutriPlus Ready Meals Pack of 12,Frozen Foods,-317.0,317.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,701.69,552.58,222435.73,0.0,-79.0,79.0
SKU03002,191.0,228.0,120.0,0.0,100.0,7.69,22.31,0.63,Low,Overstock,Low,NutriPlus Chocolates 250g,Snacks & Confectionery,-71.0,71.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,52.44,35.4,3723.24,0.0,37.0,37.0
SKU03025,276.0,350.0,20.0,0.0,100.0,7.69,22.31,0.07,Low,Overstock,Low,NovaFresh Notebooks 2L,Stationery & Office,-256.0,256.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,396.16,245.43,101416.96,0.0,74.0,74.0
SKU03061,191.0,201.0,58.0,0.0,100.0,7.69,22.31,0.3,Low,Overstock,Low,DailyBest Office Supplies Family Pack,Stationery & Office,-133.0,133.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,234.65,167.42,31208.45,0.0,10.0,10.0
SKU03180,202.0,218.0,70.0,0.0,100.0,7.69,22.31,0.35,Low,Overstock,Low,GoldenHarvest Writing Instruments 1L,Stationery & Office,-132.0,132.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,355.01,231.05,46861.32,0.0,16.0,16.0
SKU03208,241.0,274.0,265.0,0.0,100.0,7.69,22.31,1.1,Low,Overstock,Low,PurePlus Storage & Containers Small,Home & Kitchen,24.0,0.0,24.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,1141.07,863.59,0.0,20726.16,33.0,33.0
SKU03394,217.0,249.0,75.0,0.0,100.0,7.69,22.31,0.35,Low,Overstock,Low,EliteHome Women's Wear Small,Apparel & Footwear,-142.0,142.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1013.75,595.76,143952.5,0.0,32.0,32.0
SKU03445,207.0,229.0,126.0,0.0,100.0,7.69,22.31,0.61,Low,Overstock,Low,CityFresh Chips & Crisps Pack of 12,Snacks & Confectionery,-81.0,81.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,53.18,41.01,4307.58,0.0,22.0,22.0
SKU03474,229.0,304.0,182.0,0.0,100.0,7.69,22.31,0.79,Low,Overstock,Low,FreshFarm Air Fresheners 2L,Home Care,-47.0,47.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,521.03,343.15,24488.41,0.0,75.0,75.0
SKU03494,229.0,238.0,36.0,0.0,100.0,7.69,22.31,0.16,Low,Overstock,Low,NatureBlend Surface Cleaners 2kg,Home Care,-193.0,193.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,72.09,50.74,13913.37,0.0,9.0,9.0
SKU03521,230.0,263.0,210.0,0.0,100.0,7.69,22.31,0.91,Low,Overstock,Low,SmartBuy Coffee 500g,Beverages,-20.0,20.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,44.89,34.89,897.8,0.0,33.0,33.0
SKU03552,221.0,215.0,154.0,0.0,100.0,7.69,22.31,0.7,Low,Overstock,Low,CityFresh Chips & Crisps Small,Snacks & Confectionery,-67.0,67.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,93.62,71.14,6272.54,0.0,-6.0,6.0
SKU03649,248.0,213.0,241.0,0.0,100.0,7.69,22.31,0.97,Low,Overstock,Low,MetroBrand Sugar & Salt Family Pack,Grocery,-7.0,7.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,451.0,282.79,3157.0,0.0,-35.0,35.0
SKU03652,236.0,243.0,139.0,0.0,100.0,7.69,22.31,0.59,Low,Overstock,Low,CleanWave Ready Meals Pack of 6,Frozen Foods,-97.0,97.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,905.61,585.32,87844.17,0.0,7.0,7.0
SKU03779,256.0,280.0,148.0,0.0,100.0,7.69,22.31,0.58,Low,Overstock,Low,PureLife First Aid 250ml,Health & Wellness,-108.0,108.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,638.13,468.54,68918.04,0.0,24.0,24.0
SKU03818,184.0,154.0,96.0,0.0,100.0,7.69,22.31,0.52,Low,Overstock,Low,TrueTaste Biscuits & Cookies Pack of 6,Snacks & Confectionery,-88.0,88.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,148.24,91.76,13045.12,0.0,-30.0,30.0
